scenario,status,feasible,MAX_CSAM_FACILITIES,demand_mean,demand_variance,F_cost,SEED,objective,subproblem_cost,deployment_cost,deployed_count,deployed_facilities,budget_slack,total_demand,unmet_demand,unmet_demand_pct,unmet_in,unmet_queue,iterations,runtime_seconds,run_id,experiment_dir,scenario_name,max_csam_facilities,seed,demand_scale,flow_files,report_files
csam8_dm18.0_dv4.0_F100_s456,feasible,True,8,18.0,4.0,100,456,164527.1663805997,163927.16643439975,600.0,6.0,"m1,m2,m3,m4,m5,m10",2.0,21602.929509901125,0.0,0.0,0.0,0.0,20,239.41805768013,2026-06-19_080903_sweep_csam8_dm18.0_dv4.0_F100_s456,experiments\2026-06-19_080903_sweep_csam8_dm18.0_dv4.0_F100_s456,csam8_dm18.0_dv4.0_F100_s456,8,456,1.0,"{'regular': 'experiments\\2026-06-19_080903_sweep_csam8_dm18.0_dv4.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_080903_sweep_csam8_dm18.0_dv4.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_080903_sweep_csam8_dm18.0_dv4.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_080903_sweep_csam8_dm18.0_dv4.0_F100_s456\\reports\\run_report.pdf'}"
csam8_dm18.0_dv9.0_F100_s123,feasible,True,8,18.0,9.0,100,123,162099.4379607501,161584.20252639998,600.0,6.0,"m1,m2,m3,m4,m5,m10",2.0,21490.15897225643,0.0,0.0,0.0,0.0,20,163.95889496803284,2026-06-19_082135_sweep_csam8_dm18.0_dv9.0_F100_s123,experiments\2026-06-19_082135_sweep_csam8_dm18.0_dv9.0_F100_s123,csam8_dm18.0_dv9.0_F100_s123,8,123,1.0,"{'regular': 'experiments\\2026-06-19_082135_sweep_csam8_dm18.0_dv9.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_082135_sweep_csam8_dm18.0_dv9.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_082135_sweep_csam8_dm18.0_dv9.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_082135_sweep_csam8_dm18.0_dv9.0_F100_s123\\reports\\run_report.pdf'}"
csam8_dm18.0_dv9.0_F100_s42,feasible,True,8,18.0,9.0,100,42,167535.52882089993,166935.52896221998,600.0,6.0,"m1,m2,m3,m4,m5,m10",2.0,21738.175977063936,0.0,0.0,0.0,0.0,20,161.65965175628662,2026-06-19_081546_sweep_csam8_dm18.0_dv9.0_F100_s42,experiments\2026-06-19_081546_sweep_csam8_dm18.0_dv9.0_F100_s42,csam8_dm18.0_dv9.0_F100_s42,8,42,1.0,"{'regular': 'experiments\\2026-06-19_081546_sweep_csam8_dm18.0_dv9.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_081546_sweep_csam8_dm18.0_dv9.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_081546_sweep_csam8_dm18.0_dv9.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_081546_sweep_csam8_dm18.0_dv9.0_F100_s42\\reports\\run_report.pdf'}"
csam8_dm18.0_dv9.0_F100_s456,feasible,True,8,18.0,9.0,100,456,163990.74961739982,163390.74967579986,600.0,6.0,"m1,m2,m3,m4,m5,m10",2.0,21604.394264851686,0.0,0.0,0.0,0.0,20,187.16420793533325,2026-06-19_081828_sweep_csam8_dm18.0_dv9.0_F100_s456,experiments\2026-06-19_081828_sweep_csam8_dm18.0_dv9.0_F100_s456,csam8_dm18.0_dv9.0_F100_s456,8,456,1.0,"{'regular': 'experiments\\2026-06-19_081828_sweep_csam8_dm18.0_dv9.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_081828_sweep_csam8_dm18.0_dv9.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_081828_sweep_csam8_dm18.0_dv9.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_081828_sweep_csam8_dm18.0_dv9.0_F100_s456\\reports\\run_report.pdf'}"
csam9_dm12.0_dv16.0_F100_s123,feasible,True,9,12.0,16.0,100,123,78201.19099170003,78001.19099170003,200.0,2.0,"m1,m2",7.0,14255.137737688196,0.0,0.0,0.0,0.0,20,154.93892574310303,2026-06-19_085321_sweep_csam9_dm12.0_dv16.0_F100_s123,experiments\2026-06-19_085321_sweep_csam9_dm12.0_dv16.0_F100_s123,csam9_dm12.0_dv16.0_F100_s123,9,123,1.0,"{'regular': 'experiments\\2026-06-19_085321_sweep_csam9_dm12.0_dv16.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_085321_sweep_csam9_dm12.0_dv16.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_085321_sweep_csam9_dm12.0_dv16.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_085321_sweep_csam9_dm12.0_dv16.0_F100_s123\\reports\\run_report.pdf'}"
csam9_dm12.0_dv16.0_F100_s42,feasible,True,9,12.0,16.0,100,42,85301.36667587011,85101.36673787018,200.0,2.0,"m1,m10",7.0,14585.199705445524,0.0,0.0,0.0,0.0,20,156.11972546577454,2026-06-19_084810_sweep_csam9_dm12.0_dv16.0_F100_s42,experiments\2026-06-19_084810_sweep_csam9_dm12.0_dv16.0_F100_s42,csam9_dm12.0_dv16.0_F100_s42,9,42,1.0,"{'regular': 'experiments\\2026-06-19_084810_sweep_csam9_dm12.0_dv16.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_084810_sweep_csam9_dm12.0_dv16.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_084810_sweep_csam9_dm12.0_dv16.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_084810_sweep_csam9_dm12.0_dv16.0_F100_s42\\reports\\run_report.pdf'}"
csam9_dm12.0_dv16.0_F100_s456,feasible,True,9,12.0,16.0,100,456,80572.85519202014,80372.85519202014,200.0,2.0,"m1,m10",7.0,14405.859019802248,0.0,0.0,0.0,0.0,20,154.6124529838562,2026-06-19_085047_sweep_csam9_dm12.0_dv16.0_F100_s456,experiments\2026-06-19_085047_sweep_csam9_dm12.0_dv16.0_F100_s456,csam9_dm12.0_dv16.0_F100_s456,9,456,1.0,"{'regular': 'experiments\\2026-06-19_085047_sweep_csam9_dm12.0_dv16.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_085047_sweep_csam9_dm12.0_dv16.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_085047_sweep_csam9_dm12.0_dv16.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_085047_sweep_csam9_dm12.0_dv16.0_F100_s456\\reports\\run_report.pdf'}"
csam9_dm12.0_dv4.0_F100_s123,feasible,True,9,12.0,4.0,100,123,80422.8586729549,80222.8586729549,200.0,2.0,"m1,m10",7.0,14326.772648170952,0.0,0.0,0.0,0.0,20,154.93634343147278,2026-06-19_083726_sweep_csam9_dm12.0_dv4.0_F100_s123,experiments\2026-06-19_083726_sweep_csam9_dm12.0_dv4.0_F100_s123,csam9_dm12.0_dv4.0_F100_s123,9,123,1.0,"{'regular': 'experiments\\2026-06-19_083726_sweep_csam9_dm12.0_dv4.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_083726_sweep_csam9_dm12.0_dv4.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_083726_sweep_csam9_dm12.0_dv4.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_083726_sweep_csam9_dm12.0_dv4.0_F100_s123\\reports\\run_report.pdf'}"
csam9_dm12.0_dv4.0_F100_s42,feasible,True,9,12.0,4.0,100,42,83990.35270049996,83790.35270049996,200.0,2.0,"m1,m10",7.0,14492.117318042623,0.0,0.0,0.0,0.0,20,157.24773478507996,2026-06-19_083213_sweep_csam9_dm12.0_dv4.0_F100_s42,experiments\2026-06-19_083213_sweep_csam9_dm12.0_dv4.0_F100_s42,csam9_dm12.0_dv4.0_F100_s42,9,42,1.0,"{'regular': 'experiments\\2026-06-19_083213_sweep_csam9_dm12.0_dv4.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_083213_sweep_csam9_dm12.0_dv4.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_083213_sweep_csam9_dm12.0_dv4.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_083213_sweep_csam9_dm12.0_dv4.0_F100_s42\\reports\\run_report.pdf'}"
csam9_dm12.0_dv4.0_F100_s456,feasible,True,9,12.0,4.0,100,456,81627.16649739999,81427.16649739999,200.0,2.0,"m1,m10",7.0,14402.929509901125,0.0,0.0,0.0,0.0,20,155.99254155158997,2026-06-19_083450_sweep_csam9_dm12.0_dv4.0_F100_s456,experiments\2026-06-19_083450_sweep_csam9_dm12.0_dv4.0_F100_s456,csam9_dm12.0_dv4.0_F100_s456,9,456,1.0,"{'regular': 'experiments\\2026-06-19_083450_sweep_csam9_dm12.0_dv4.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_083450_sweep_csam9_dm12.0_dv4.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_083450_sweep_csam9_dm12.0_dv4.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_083450_sweep_csam9_dm12.0_dv4.0_F100_s456\\reports\\run_report.pdf'}"
csam9_dm12.0_dv9.0_F100_s123,feasible,True,9,12.0,9.0,100,123,79296.41559145013,79096.41559145013,200.0,2.0,"m1,m2",7.0,14290.15897225643,0.0,0.0,0.0,0.0,20,167.2235131263733,2026-06-19_084523_sweep_csam9_dm12.0_dv9.0_F100_s123,experiments\2026-06-19_084523_sweep_csam9_dm12.0_dv9.0_F100_s123,csam9_dm12.0_dv9.0_F100_s123,9,123,1.0,"{'regular': 'experiments\\2026-06-19_084523_sweep_csam9_dm12.0_dv9.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_084523_sweep_csam9_dm12.0_dv9.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_084523_sweep_csam9_dm12.0_dv9.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_084523_sweep_csam9_dm12.0_dv9.0_F100_s123\\reports\\run_report.pdf'}"
csam9_dm12.0_dv9.0_F100_s42,feasible,True,9,12.0,9.0,100,42,84635.52893490001,84435.52893490001,200.0,2.0,"m1,m10",7.0,14538.175977063936,0.0,0.0,0.0,0.0,20,164.1965789794922,2026-06-19_084001_sweep_csam9_dm12.0_dv9.0_F100_s42,experiments\2026-06-19_084001_sweep_csam9_dm12.0_dv9.0_F100_s42,csam9_dm12.0_dv9.0_F100_s42,9,42,1.0,"{'regular': 'experiments\\2026-06-19_084001_sweep_csam9_dm12.0_dv9.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_084001_sweep_csam9_dm12.0_dv9.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_084001_sweep_csam9_dm12.0_dv9.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_084001_sweep_csam9_dm12.0_dv9.0_F100_s42\\reports\\run_report.pdf'}"
csam9_dm12.0_dv9.0_F100_s456,feasible,True,9,12.0,9.0,100,456,81096.13055125001,80896.13055125001,200.0,2.0,"m1,m10",7.0,14404.394264851688,0.0,0.0,0.0,0.0,20,157.3406994342804,2026-06-19_084246_sweep_csam9_dm12.0_dv9.0_F100_s456,experiments\2026-06-19_084246_sweep_csam9_dm12.0_dv9.0_F100_s456,csam9_dm12.0_dv9.0_F100_s456,9,456,1.0,"{'regular': 'experiments\\2026-06-19_084246_sweep_csam9_dm12.0_dv9.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_084246_sweep_csam9_dm12.0_dv9.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_084246_sweep_csam9_dm12.0_dv9.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_084246_sweep_csam9_dm12.0_dv9.0_F100_s456\\reports\\run_report.pdf'}"
csam9_dm15.0_dv16.0_F100_s123,feasible,True,9,15.0,16.0,100,123,119549.05979829999,119195.6033207999,400.0,4.0,"m1,m2,m3,m10",5.0,17853.545296341905,0.0,0.0,0.0,0.0,20,152.8230197429657,2026-06-19_091637_sweep_csam9_dm15.0_dv16.0_F100_s123,experiments\2026-06-19_091637_sweep_csam9_dm15.0_dv16.0_F100_s123,csam9_dm15.0_dv16.0_F100_s123,9,123,1.0,"{'regular': 'experiments\\2026-06-19_091637_sweep_csam9_dm15.0_dv16.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_091637_sweep_csam9_dm15.0_dv16.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_091637_sweep_csam9_dm15.0_dv16.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_091637_sweep_csam9_dm15.0_dv16.0_F100_s123\\reports\\run_report.pdf'}"
csam9_dm15.0_dv16.0_F100_s42,feasible,True,9,15.0,16.0,100,42,126730.7051408,126330.7051408,400.0,4.0,"m1,m2,m3,m10",5.0,18184.234636085246,0.0,0.0,0.0,0.0,20,154.4038429260254,2026-06-19_091129_sweep_csam9_dm15.0_dv16.0_F100_s42,experiments\2026-06-19_091129_sweep_csam9_dm15.0_dv16.0_F100_s42,csam9_dm15.0_dv16.0_F100_s42,9,42,1.0,"{'regular': 'experiments\\2026-06-19_091129_sweep_csam9_dm15.0_dv16.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_091129_sweep_csam9_dm15.0_dv16.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_091129_sweep_csam9_dm15.0_dv16.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_091129_sweep_csam9_dm15.0_dv16.0_F100_s42\\reports\\run_report.pdf'}"
csam9_dm15.0_dv16.0_F100_s456,feasible,True,9,15.0,16.0,100,456,122004.3328719,121604.33291490003,400.0,4.0,"m1,m2,m3,m10",5.0,18005.85901980225,0.0,0.0,0.0,0.0,20,152.8151490688324,2026-06-19_091404_sweep_csam9_dm15.0_dv16.0_F100_s456,experiments\2026-06-19_091404_sweep_csam9_dm15.0_dv16.0_F100_s456,csam9_dm15.0_dv16.0_F100_s456,9,456,1.0,"{'regular': 'experiments\\2026-06-19_091404_sweep_csam9_dm15.0_dv16.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_091404_sweep_csam9_dm15.0_dv16.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_091404_sweep_csam9_dm15.0_dv16.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_091404_sweep_csam9_dm15.0_dv16.0_F100_s456\\reports\\run_report.pdf'}"
csam9_dm15.0_dv4.0_F100_s123,feasible,True,9,15.0,4.0,100,123,121872.80153419999,121472.8016425999,400.0,4.0,"m1,m2,m3,m10",5.0,17926.772648170954,0.0,0.0,0.0,0.0,20,153.6042833328247,2026-06-19_090107_sweep_csam9_dm15.0_dv4.0_F100_s123,experiments\2026-06-19_090107_sweep_csam9_dm15.0_dv4.0_F100_s123,csam9_dm15.0_dv4.0_F100_s123,9,123,1.0,"{'regular': 'experiments\\2026-06-19_090107_sweep_csam9_dm15.0_dv4.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_090107_sweep_csam9_dm15.0_dv4.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_090107_sweep_csam9_dm15.0_dv4.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_090107_sweep_csam9_dm15.0_dv4.0_F100_s123\\reports\\run_report.pdf'}"
csam9_dm15.0_dv4.0_F100_s42,feasible,True,9,15.0,4.0,100,42,125440.35267949986,125040.35275649995,400.0,4.0,"m1,m2,m3,m10",5.0,18092.117318042623,0.0,0.0,0.0,0.0,20,156.24148678779602,2026-06-19_085556_sweep_csam9_dm15.0_dv4.0_F100_s42,experiments\2026-06-19_085556_sweep_csam9_dm15.0_dv4.0_F100_s42,csam9_dm15.0_dv4.0_F100_s42,9,42,1.0,"{'regular': 'experiments\\2026-06-19_085556_sweep_csam9_dm15.0_dv4.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_085556_sweep_csam9_dm15.0_dv4.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_085556_sweep_csam9_dm15.0_dv4.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_085556_sweep_csam9_dm15.0_dv4.0_F100_s42\\reports\\run_report.pdf'}"
csam9_dm15.0_dv4.0_F100_s456,feasible,True,9,15.0,4.0,100,456,123077.16635609996,122677.16648069998,400.0,4.0,"m1,m2,m3,m10",5.0,18002.929509901125,0.0,0.0,0.0,0.0,20,154.82610368728638,2026-06-19_085833_sweep_csam9_dm15.0_dv4.0_F100_s456,experiments\2026-06-19_085833_sweep_csam9_dm15.0_dv4.0_F100_s456,csam9_dm15.0_dv4.0_F100_s456,9,456,1.0,"{'regular': 'experiments\\2026-06-19_085833_sweep_csam9_dm15.0_dv4.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_085833_sweep_csam9_dm15.0_dv4.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_085833_sweep_csam9_dm15.0_dv4.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_085833_sweep_csam9_dm15.0_dv4.0_F100_s456\\reports\\run_report.pdf'}"
csam9_dm15.0_dv9.0_F100_s123,feasible,True,9,15.0,9.0,100,123,120734.20251700007,120334.20257780007,400.0,4.0,"m1,m2,m3,m10",5.0,17890.15897225643,0.0,0.0,0.0,0.0,20,157.07919645309448,2026-06-19_090852_sweep_csam9_dm15.0_dv9.0_F100_s123,experiments\2026-06-19_090852_sweep_csam9_dm15.0_dv9.0_F100_s123,csam9_dm15.0_dv9.0_F100_s123,9,123,1.0,"{'regular': 'experiments\\2026-06-19_090852_sweep_csam9_dm15.0_dv9.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_090852_sweep_csam9_dm15.0_dv9.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_090852_sweep_csam9_dm15.0_dv9.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_090852_sweep_csam9_dm15.0_dv9.0_F100_s123\\reports\\run_report.pdf'}"
csam9_dm15.0_dv9.0_F100_s42,feasible,True,9,15.0,9.0,100,42,126085.52886380002,125685.52894419998,400.0,4.0,"m1,m2,m3,m10",5.0,18138.175977063936,0.0,0.0,0.0,0.0,20,156.42202830314636,2026-06-19_090341_sweep_csam9_dm15.0_dv9.0_F100_s42,experiments\2026-06-19_090341_sweep_csam9_dm15.0_dv9.0_F100_s42,csam9_dm15.0_dv9.0_F100_s42,9,42,1.0,"{'regular': 'experiments\\2026-06-19_090341_sweep_csam9_dm15.0_dv9.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_090341_sweep_csam9_dm15.0_dv9.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_090341_sweep_csam9_dm15.0_dv9.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_090341_sweep_csam9_dm15.0_dv9.0_F100_s42\\reports\\run_report.pdf'}"
csam9_dm15.0_dv9.0_F100_s456,feasible,True,9,15.0,9.0,100,456,122540.74962380005,122140.74972540005,400.0,4.0,"m1,m2,m3,m10",5.0,18004.394264851686,0.0,0.0,0.0,0.0,20,154.66186714172363,2026-06-19_090618_sweep_csam9_dm15.0_dv9.0_F100_s456,experiments\2026-06-19_090618_sweep_csam9_dm15.0_dv9.0_F100_s456,csam9_dm15.0_dv9.0_F100_s456,9,456,1.0,"{'regular': 'experiments\\2026-06-19_090618_sweep_csam9_dm15.0_dv9.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_090618_sweep_csam9_dm15.0_dv9.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_090618_sweep_csam9_dm15.0_dv9.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_090618_sweep_csam9_dm15.0_dv9.0_F100_s456\\reports\\run_report.pdf'}"
csam9_dm18.0_dv16.0_F100_s123,feasible,True,9,18.0,16.0,100,123,160965.91710395002,160445.60337110015,600.0,6.0,"m1,m2,m3,m4,m5,m10",3.0,21453.545296341905,0.0,0.0,0.0,0.0,20,153.50792169570923,2026-06-19_093959_sweep_csam9_dm18.0_dv16.0_F100_s123,experiments\2026-06-19_093959_sweep_csam9_dm18.0_dv16.0_F100_s123,csam9_dm18.0_dv16.0_F100_s123,9,123,1.0,"{'regular': 'experiments\\2026-06-19_093959_sweep_csam9_dm18.0_dv16.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_093959_sweep_csam9_dm18.0_dv16.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_093959_sweep_csam9_dm18.0_dv16.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_093959_sweep_csam9_dm18.0_dv16.0_F100_s123\\reports\\run_report.pdf'}"
csam9_dm18.0_dv16.0_F100_s42,feasible,True,9,18.0,16.0,100,42,168180.70503445974,167580.7051549997,600.0,6.0,"m1,m2,m3,m4,m5,m10",3.0,21784.234636085246,0.0,0.0,0.0,0.0,20,155.80913591384888,2026-06-19_093449_sweep_csam9_dm18.0_dv16.0_F100_s42,experiments\2026-06-19_093449_sweep_csam9_dm18.0_dv16.0_F100_s42,csam9_dm18.0_dv16.0_F100_s42,9,42,1.0,"{'regular': 'experiments\\2026-06-19_093449_sweep_csam9_dm18.0_dv16.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_093449_sweep_csam9_dm18.0_dv16.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_093449_sweep_csam9_dm18.0_dv16.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_093449_sweep_csam9_dm18.0_dv16.0_F100_s42\\reports\\run_report.pdf'}"
csam9_dm18.0_dv16.0_F100_s456,feasible,True,9,18.0,16.0,100,456,163454.3328489997,162854.3329319996,600.0,6.0,"m1,m2,m3,m4,m5,m10",3.0,21605.85901980225,0.0,0.0,0.0,0.0,20,153.87204885482788,2026-06-19_093725_sweep_csam9_dm18.0_dv16.0_F100_s456,experiments\2026-06-19_093725_sweep_csam9_dm18.0_dv16.0_F100_s456,csam9_dm18.0_dv16.0_F100_s456,9,456,1.0,"{'regular': 'experiments\\2026-06-19_093725_sweep_csam9_dm18.0_dv16.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_093725_sweep_csam9_dm18.0_dv16.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_093725_sweep_csam9_dm18.0_dv16.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_093725_sweep_csam9_dm18.0_dv16.0_F100_s456\\reports\\run_report.pdf'}"
csam9_dm18.0_dv4.0_F100_s123,feasible,True,9,18.0,4.0,100,123,163232.95855150005,162722.80158279993,600.0,6.0,"m1,m2,m3,m4,m5,m10",3.0,21526.772648170954,0.0,0.0,0.0,0.0,20,156.09210228919983,2026-06-19_092422_sweep_csam9_dm18.0_dv4.0_F100_s123,experiments\2026-06-19_092422_sweep_csam9_dm18.0_dv4.0_F100_s123,csam9_dm18.0_dv4.0_F100_s123,9,123,1.0,"{'regular': 'experiments\\2026-06-19_092422_sweep_csam9_dm18.0_dv4.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_092422_sweep_csam9_dm18.0_dv4.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_092422_sweep_csam9_dm18.0_dv4.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_092422_sweep_csam9_dm18.0_dv4.0_F100_s123\\reports\\run_report.pdf'}"
csam9_dm18.0_dv4.0_F100_s42,feasible,True,9,18.0,4.0,100,42,166890.35259639978,166290.35286699978,600.0,6.0,"m1,m2,m3,m4,m5,m10",3.0,21692.117318042623,0.0,0.0,0.0,0.0,20,155.8049976825714,2026-06-19_091910_sweep_csam9_dm18.0_dv4.0_F100_s42,experiments\2026-06-19_091910_sweep_csam9_dm18.0_dv4.0_F100_s42,csam9_dm18.0_dv4.0_F100_s42,9,42,1.0,"{'regular': 'experiments\\2026-06-19_091910_sweep_csam9_dm18.0_dv4.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_091910_sweep_csam9_dm18.0_dv4.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_091910_sweep_csam9_dm18.0_dv4.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_091910_sweep_csam9_dm18.0_dv4.0_F100_s42\\reports\\run_report.pdf'}"
csam9_dm18.0_dv4.0_F100_s456,feasible,True,9,18.0,4.0,100,456,164527.1663805997,163927.16643439975,600.0,6.0,"m1,m2,m3,m4,m5,m10",3.0,21602.929509901125,0.0,0.0,0.0,0.0,20,156.78159141540527,2026-06-19_092146_sweep_csam9_dm18.0_dv4.0_F100_s456,experiments\2026-06-19_092146_sweep_csam9_dm18.0_dv4.0_F100_s456,csam9_dm18.0_dv4.0_F100_s456,9,456,1.0,"{'regular': 'experiments\\2026-06-19_092146_sweep_csam9_dm18.0_dv4.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_092146_sweep_csam9_dm18.0_dv4.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_092146_sweep_csam9_dm18.0_dv4.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_092146_sweep_csam9_dm18.0_dv4.0_F100_s456\\reports\\run_report.pdf'}"
